feature,selection_frequency,top20_frequency,permutation_importance,effect_size,effect_direction,missing_rate_change,ks_statistic,spc_alert_rate,rank_stability,consensus_rank,interpretation,absolute_effect_size,q_contribution,consensus_score
sensor_021,1.0,1.0,0.0033061791503711815,0.36358290759239836,higher among failures,0.0006604739497403196,0.34546107784431135,0.18675179569034317,0.30510051218771933,1,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.36358290759239836,0.012512833041748753,0.8953860640301318
sensor_545,0.0,0.0,0.0,-0.15381708562756077,lower among failures,0.0,0.6168481864817694,0.0,0.0,228,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.15381708562756077,0.0,0.5123352165725047
sensor_408,0.0,0.0,0.0,-0.07672703564643935,lower among failures,0.006657789613848202,0.16367772876323125,0.0,0.0,229,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.07672703564643935,0.0,0.512241054613936
sensor_415,0.0,0.0,0.0,-0.0980201513718676,lower among failures,0.01062063331229012,0.09281182795698928,0.0,0.0,230,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0980201513718676,0.0,0.5121468926553673
sensor_455,0.0,0.0,0.0,0.09122798112020095,higher among failures,0.0013315579227696406,0.2811049136786189,0.0,0.0,231,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.09122798112020095,0.0,0.5117702448210922
sensor_589,0.0,0.0,0.0,0.11533512013603094,higher among failures,0.0013315579227696406,0.21582470119521907,0.0,0.0,232,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.11533512013603094,0.0,0.5117702448210922
sensor_220,0.0,0.0,0.0,0.1680385234939898,higher among failures,0.2749003984063745,0.0,0.0,0.0,233,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.1680385234939898,0.0,0.5112994350282487
sensor_351,0.0,0.0,0.0,0.1806445285718417,higher among failures,0.0,0.306436040127108,0.0,0.0,234,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.1806445285718417,0.0,0.5110169491525424
sensor_441,0.0,0.0,0.0,0.13938973761627857,higher among failures,0.0013315579227696406,0.18203452855245683,0.0,0.0,235,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.13938973761627857,0.0,0.5110169491525424
sensor_479,0.0,0.0,0.0,0.135549278240379,higher among failures,0.00862860143978016,0.06783635144198519,0.0,0.0,236,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.135549278240379,0.0,0.5108286252354048
sensor_439,0.0,0.0,0.0,-0.11234567732996112,lower among failures,0.0006604739497403196,0.3013333333333333,0.0,0.0,237,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.11234567732996112,0.0,0.5102636534839925
sensor_183,0.0,0.0,0.0,0.09541895471839379,higher among failures,0.0013315579227696406,0.2626454183266933,0.0,0.0,238,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.09541895471839379,0.0,0.5098870056497176
sensor_366,0.0,0.0,0.0,0.07562627945767962,higher among failures,0.00398406374501992,0.21249001331557915,0.0,0.0,239,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.07562627945767962,0.0,0.5095103578154425
sensor_142,0.0,0.0,0.0,-0.08547765395619536,lower among failures,0.01062063331229012,0.09735483870967743,0.0,0.0,240,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.08547765395619536,0.0,0.5087570621468926
sensor_331,0.0,0.0,0.0,0.08300635618645635,higher among failures,0.0020026418957989614,0.2132926660048886,0.0,0.0,241,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.08300635618645635,0.0,0.5087570621468926
sensor_134,0.0,0.0,0.0,-0.10908373197212319,lower among failures,0.006657789613848202,0.12168484239983773,0.0,0.0,242,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.10908373197212319,0.0,0.5084745762711864
sensor_066,0.0,0.0,0.0,-0.034047394826169086,lower among failures,0.00862860143978016,0.1599087860496312,0.0,0.0,243,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.034047394826169086,0.0,0.5083804143126177
sensor_558,0.0,0.0,0.0,0.10027505589985695,higher among failures,0.0013315579227696406,0.23450730411686588,0.0,0.0,244,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.10027505589985695,0.0,0.5081920903954802
sensor_135,0.0,0.0,0.0,-0.07530882524358228,lower among failures,0.006657789613848202,0.14915672430919752,0.0,0.0,245,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.07530882524358228,0.0,0.507909604519774
sensor_207,0.0,0.0,0.0,0.12746627006747863,higher among failures,0.00862860143978016,0.06274714956405092,0.0,0.0,246,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.12746627006747863,0.0,0.5074387947269303
sensor_433,0.0,0.0,0.0,0.1174782553319286,higher among failures,0.0006604739497403196,0.26578842315369255,0.0,0.0,247,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.1174782553319286,0.0,0.5074387947269303
sensor_384,0.0,0.0,0.0,0.12917657456165066,higher among failures,0.5597609561752988,0.0,0.0,0.0,248,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.12917657456165066,0.0,0.5071563088512241
sensor_099,0.0,0.0,0.0,0.15706012906079836,higher among failures,0.005305011644500559,0.10596457927839531,0.0,0.0,249,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.15706012906079836,0.0,0.506120527306968
sensor_228,0.0,0.0,0.0,0.07398732881765893,higher among failures,0.00398406374501992,0.1953288948069241,0.0,0.0,250,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.07398732881765893,0.0,0.505367231638418
sensor_162,0.0,0.0,0.0,-0.0847999526554298,lower among failures,0.0006604739497403196,0.366499001996008,0.0,0.0,251,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0847999526554298,0.0,0.5048022598870056
sensor_306,0.0,0.0,0.0,0.14689231544501732,higher among failures,0.0013315579227696406,0.15288711819389111,0.0,0.0,252,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.14689231544501732,0.0,0.5044256120527307
sensor_062,0.0,0.0,0.0,-0.024316209480800193,lower among failures,0.00862860143978016,0.15738430583501017,0.0,0.0,253,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.024316209480800193,0.0,0.5042372881355932
sensor_080,0.0,0.0,0.0,-0.1203637829533183,lower among failures,0.0,0.4900133155792277,0.0,0.0,254,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.1203637829533183,0.0,0.5034839924670433
sensor_297,0.0,0.0,0.0,-0.08095211145778707,lower among failures,0.0006604739497403196,0.36370459081836326,0.0,0.0,255,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.08095211145778707,0.0,0.5029190207156309
sensor_035,0.0,0.0,0.0,-0.056161621326739526,lower among failures,0.0013315579227696406,0.3120637450199203,0.0,0.0,256,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.056161621326739526,0.0,0.5025423728813558
sensor_195,0.0,0.0,0.0,0.11244058577565742,higher among failures,0.0020026418957989614,0.14321357285429148,0.0,0.0,257,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.11244058577565742,0.0,0.5023540489642184
sensor_038,0.0,0.0,0.0,0.13237258196971352,higher among failures,0.0013315579227696406,0.15072509960159364,0.0,0.0,258,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.13237258196971352,0.0,0.5016007532956686
sensor_106,0.0,0.0,0.0,-0.1900610453780392,lower among failures,0.005305011644500559,0.07020069597482048,0.0,0.0,259,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.1900610453780392,0.0,0.5012241054613935
sensor_108,0.0,0.0,0.0,0.07823876092881489,higher among failures,0.005305011644500559,0.14342014251934304,0.0,0.0,260,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.07823876092881489,0.0,0.49952919020715636
sensor_046,0.0,0.0,0.0,0.12165429508158117,higher among failures,0.0013315579227696406,0.15707304116865872,0.0,0.0,261,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.12165429508158117,0.0,0.4995291902071563
sensor_056,0.0,0.0,0.0,0.1138389721110747,higher among failures,0.0020026418957989614,0.13437563375921946,0.0,0.0,262,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.1138389721110747,0.0,0.4993408662900188
sensor_336,0.0,0.0,0.0,0.13618509458419023,higher among failures,0.007297043517010519,0.07254743413753548,0.0,0.0,263,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.13618509458419023,0.0,0.49877589453860643
sensor_305,0.0,0.0,0.0,0.09380034829736,higher among failures,0.0013315579227696406,0.19639309428950869,0.0,0.0,264,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.09380034829736,0.0,0.49839924670433144
sensor_070,0.0,0.0,0.0,-0.038565005745804744,lower among failures,0.00862860143978016,0.1283219315895373,0.0,0.0,265,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.038565005745804744,0.0,0.498210922787194
sensor_054,0.0,0.0,0.0,-0.10387765516893362,lower among failures,0.0020026418957989614,0.13880794560611398,0.0,0.0,266,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.10387765516893362,0.0,0.49745762711864405
sensor_171,0.0,0.0,0.0,0.14068418295225338,higher among failures,0.0013315579227696406,0.13431606905710491,0.0,0.0,267,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.14068418295225338,0.0,0.4957627118644068
sensor_288,0.0,0.0,0.0,0.11820578289648624,higher among failures,0.0,0.30400899729974906,0.0,0.0,268,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.11820578289648624,0.0,0.4951977401129944
sensor_467,0.0,0.0,0.0,0.11261154361593663,higher among failures,0.0020026418957989614,0.12451567453328638,0.0,0.0,269,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.11261154361593663,0.0,0.49444444444444446
sensor_319,0.0,0.0,0.0,0.062003915387797204,higher among failures,0.0013315579227696406,0.24293758300132795,0.0,0.0,270,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.062003915387797204,0.0,0.494256120527307
sensor_002,0.0,0.0,0.0,0.07646896170889067,higher among failures,0.01062063331229012,0.06487096774193546,0.0,0.0,271,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.07646896170889067,0.0,0.4940677966101695
sensor_093,0.0,0.0,0.0,0.20055783738054297,higher among failures,0.00398406374501992,0.06335818908122504,0.0,0.0,272,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.20055783738054297,0.0,0.49331450094161966
sensor_383,0.0,0.0,0.0,0.09343929161180474,higher among failures,0.5597609561752988,0.0,0.0,0.0,273,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.09343929161180474,0.0,0.492090395480226
sensor_109,0.0,0.0,0.0,-0.09120292235413514,lower among failures,0.5597609561752988,0.0,0.0,0.0,274,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.09120292235413514,0.0,0.4915254237288135
sensor_131,0.0,0.0,0.0,0.05137336482366836,higher among failures,0.007989347536617843,0.11485333832455413,0.0,0.0,275,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.05137336482366836,0.0,0.4901129943502825
sensor_368,0.0,0.0,0.0,0.05106372348319472,higher among failures,0.005305011644500559,0.14204213382233877,0.0,0.0,276,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.05106372348319472,0.0,0.4882297551789077
sensor_092,0.0,0.0,0.0,-0.047510414496487664,lower among failures,0.00398406374501992,0.16656990679094535,0.0,0.0,277,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.047510414496487664,0.0,0.4872881355932203
sensor_153,0.0,0.0,0.0,0.10127093218476298,higher among failures,0.0,0.29871459567853753,0.0,0.0,278,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.10127093218476298,0.0,0.48672316384180786
sensor_485,0.0,0.0,0.0,-0.15674733752093237,lower among failures,0.0,0.19551885666389035,0.0,0.0,279,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.15674733752093237,0.0,0.48615819209039546
sensor_307,0.0,0.0,0.0,0.19062116721966998,higher among failures,0.0013315579227696406,0.09244621513944223,0.0,0.0,280,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.19062116721966998,0.0,0.48606403013182664
sensor_309,0.0,0.0,0.0,0.19055047058006286,higher among failures,0.0013315579227696406,0.09244621513944223,0.0,0.0,281,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.19055047058006286,0.0,0.4858757062146892
sensor_426,0.0,0.0,0.0,0.09550331520030186,higher among failures,0.0,0.3027729295865803,0.0,0.0,282,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.09550331520030186,0.0,0.48540489642184553
sensor_578,0.0,0.0,0.0,0.013545143079934872,higher among failures,0.030899040323393523,0.10340160075329569,0.0,0.0,283,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.013545143079934872,0.0,0.48540489642184553
sensor_105,0.0,0.0,0.0,0.00797787118455098,higher among failures,0.005305011644500559,0.1986289617750039,0.0,0.0,284,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.00797787118455098,0.0,0.48521657250470807
sensor_082,0.0,0.0,0.0,-0.1078667334142986,lower among failures,0.0,0.26880228752102114,0.0,0.0,285,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.1078667334142986,0.0,0.4848399246704332
sensor_017,0.0,0.0,0.0,-0.08094155040973694,lower among failures,0.0,0.3569185309361754,0.0,0.0,286,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.08094155040973694,0.0,0.48370998116760827
sensor_100,0.0,0.0,0.0,0.12008313378975127,higher among failures,0.005305011644500559,0.06865378737915617,0.0,0.0,287,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.12008313378975127,0.0,0.4831450094161958
sensor_104,0.0,0.0,0.0,-0.11664378672327744,lower among failures,0.00398406374501992,0.09576031957390148,0.0,0.0,288,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.11664378672327744,0.0,0.4831450094161958
sensor_238,0.0,0.0,0.0,0.1353329989159979,higher among failures,0.00398406374501992,0.07818908122503321,0.0,0.0,289,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.1353329989159979,0.0,0.4831450094161958
sensor_245,0.0,0.0,0.0,0.07014697143953864,higher among failures,0.5597609561752988,0.0,0.0,0.0,290,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.07014697143953864,0.0,0.48305084745762705
sensor_036,0.0,0.0,0.0,-0.011433925641406582,lower among failures,0.0013315579227696406,0.3175405046480744,0.0,0.0,291,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.011433925641406582,0.0,0.4826741996233521
sensor_034,0.0,0.0,0.0,0.011433914982471018,higher among failures,0.0013315579227696406,0.3175405046480744,0.0,0.0,292,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.011433914982471018,0.0,0.4824858757062146
sensor_140,0.0,0.0,0.0,0.022333096237027096,higher among failures,0.01062063331229012,0.09906989247311829,0.0,0.0,293,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.022333096237027096,0.0,0.481638418079096
sensor_442,0.0,0.0,0.0,0.06334890663786737,higher among failures,0.0013315579227696406,0.17306241699867192,0.0,0.0,294,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.06334890663786737,0.0,0.4803201506591337
sensor_517,0.0,0.0,0.0,0.06271825854926427,higher among failures,0.5597609561752988,0.0,0.0,0.0,295,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.06271825854926427,0.0,0.480225988700565
sensor_275,0.0,0.0,0.0,0.008596682157313287,higher among failures,0.01062063331229012,0.10561290322580644,0.0,0.0,296,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.008596682157313287,0.0,0.47975517890772124
sensor_311,0.0,0.0,0.0,-0.10179242186258688,lower among failures,0.0013315579227696406,0.12607702523240372,0.0,0.0,297,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.10179242186258688,0.0,0.47975517890772124
sensor_084,0.0,0.0,0.0,-0.04500816944445522,lower among failures,0.009331515482676484,0.06666936572199722,0.0,0.0,298,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.04500816944445522,0.0,0.4791902071563088
sensor_173,0.0,0.0,0.0,-0.05106676026173224,lower among failures,0.0013315579227696406,0.18596015936254973,0.0,0.0,299,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.05106676026173224,0.0,0.47881355932203384
sensor_188,0.0,0.0,0.0,0.21449690630878482,higher among failures,0.0013315579227696406,0.05819389110225759,0.0,0.0,300,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.21449690630878482,0.0,0.4786252354048963
sensor_472,0.0,0.0,0.0,-0.0049503518230949355,lower among failures,0.007297043517010519,0.1450948682750709,0.0,0.0,301,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0049503518230949355,0.0,0.478060263653484
sensor_444,0.0,0.0,0.0,-0.04899518258314293,lower among failures,0.0013315579227696406,0.18409561752988046,0.0,0.0,302,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.04899518258314293,0.0,0.4774952919020715
sensor_303,0.0,0.0,0.0,0.05106237139568092,higher among failures,0.0006604739497403196,0.23843512974051895,0.0,0.0,303,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.05106237139568092,0.0,0.47617702448210913
sensor_271,0.0,0.0,0.0,0.10146845047111092,higher among failures,0.004665757741338242,0.08553937701005487,0.0,0.0,304,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.10146845047111092,0.0,0.4759887005649717
sensor_272,0.0,0.0,0.0,0.12082362351777437,higher among failures,0.0006498639264513181,0.13804047184060214,0.0,0.0,305,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.12082362351777437,0.0,0.4756120527306968
sensor_572,0.0,0.0,0.0,-0.16569166149807651,lower among failures,0.0,0.14854297855183796,0.0,0.0,306,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.16569166149807651,0.0,0.475517890772128
sensor_047,0.0,0.0,0.0,0.07049762702431306,higher among failures,0.0013315579227696406,0.1451633466135458,0.0,0.0,307,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.07049762702431306,0.0,0.4748587570621468
sensor_324,0.0,0.0,0.0,0.18555380998603435,higher among failures,0.0013315579227696406,0.06167861885790171,0.0,0.0,308,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.18555380998603435,0.0,0.4744821092278719
sensor_577,0.0,0.0,0.0,-0.2404118275946715,lower among failures,0.0,0.11468108922499087,0.0,0.0,309,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.2404118275946715,0.0,0.47429378531073446
sensor_575,0.0,0.0,0.0,-0.22119342828526758,lower among failures,0.0,0.11711078455817212,0.0,0.0,310,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.22119342828526758,0.0,0.474105461393597
sensor_487,0.0,0.0,0.0,-0.06864187427434788,lower among failures,0.0,0.30143871915798864,0.0,0.0,311,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.06864187427434788,0.0,0.47391713747645947
sensor_269,0.0,0.0,0.0,-0.015896850046876337,lower among failures,0.006657789613848202,0.1289373337748203,0.0,0.0,312,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.015896850046876337,0.0,0.4732580037664783
sensor_168,0.0,0.0,0.0,0.04080695194285062,higher among failures,0.0006604739497403196,0.2411816367265469,0.0,0.0,313,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.04080695194285062,0.0,0.4718455743879473
sensor_417,0.0,0.0,0.0,-0.12406744303570728,lower among failures,0.0,0.1655031007793063,0.0,0.0,314,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.12406744303570728,0.0,0.4718455743879473
sensor_111,0.0,0.0,0.0,-0.04333248761676859,lower among failures,0.5597609561752988,0.0,0.0,0.0,315,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.04333248761676859,0.0,0.4717514124293785
sensor_541,0.0,0.0,0.0,0.0071737539410502505,higher among failures,0.006657789613848202,0.13434732918193182,0.0,0.0,316,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0071737539410502505,0.0,0.4713747645951035
sensor_376,0.0,0.0,0.0,0.11014250708393912,higher among failures,0.00398406374501992,0.06794940079893474,0.0,0.0,317,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.11014250708393912,0.0,0.4710922787193973
sensor_048,0.0,0.0,0.0,-0.10335615991370051,lower among failures,0.0013315579227696406,0.11110756972111557,0.0,0.0,318,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.10335615991370051,0.0,0.4709039548022598
sensor_091,0.0,0.0,0.0,0.07375744362163447,higher among failures,0.005305011644500559,0.08677969555123022,0.0,0.0,319,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.07375744362163447,0.0,0.47052730696798484
sensor_425,0.0,0.0,0.0,0.07329585088158641,higher among failures,0.0,0.2634972758765205,0.0,0.0,320,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.07329585088158641,0.0,0.469774011299435
sensor_574,0.0,0.0,0.0,-0.1691628838681694,lower among failures,0.0,0.13168099903979297,0.0,0.0,321,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.1691628838681694,0.0,0.4695856873822975
sensor_101,0.0,0.0,0.0,-0.0804516788968564,lower among failures,0.005305011644500559,0.0760129972493444,0.0,0.0,322,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0804516788968564,0.0,0.46902071563088504
sensor_576,0.0,0.0,0.0,-0.12967982111021573,lower among failures,0.0,0.14854297855183796,0.0,0.0,323,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.12967982111021573,0.0,0.4687382297551788
sensor_586,0.0,0.0,0.0,-0.04286935123375354,lower among failures,0.0013315579227696406,0.16232138114209826,0.0,0.0,324,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.04286935123375354,0.0,0.4680790960451977
sensor_483,0.0,0.0,0.0,-0.11038692867125995,lower among failures,0.0,0.17115824319234385,0.0,0.0,325,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.11038692867125995,0.0,0.4673258003766478
sensor_473,0.0,0.0,0.0,0.011269442960754565,higher among failures,0.007297043517010519,0.11536508772259718,0.0,0.0,326,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.011269442960754565,0.0,0.4660075329566855
sensor_407,0.0,0.0,0.0,7.01102813982621e-05,higher among failures,0.006657789613848202,0.1272497142796108,0.0,0.0,327,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,7.01102813982621e-05,0.0,0.46553672316384176
sensor_282,0.0,0.0,0.0,0.057892283443860645,higher among failures,0.0,0.2722956376889247,0.0,0.0,328,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.057892283443860645,0.0,0.46544256120527305
sensor_089,0.0,0.0,0.0,0.07085238721811753,higher among failures,0.0,0.23152662320093792,0.0,0.0,329,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.07085238721811753,0.0,0.46393596986817326
sensor_045,0.0,0.0,0.0,0.10791097624277989,higher among failures,0.0013315579227696406,0.09220717131474099,0.0,0.0,330,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.10791097624277989,0.0,0.46280602636534834
sensor_447,0.0,0.0,0.0,-0.08500746254960331,lower among failures,0.0013315579227696406,0.10869588313413014,0.0,0.0,331,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.08500746254960331,0.0,0.46205273069679836
sensor_573,0.0,0.0,0.0,-0.21733717210115505,lower among failures,0.0,0.09608171839937185,0.0,0.0,332,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.21733717210115505,0.0,0.4616760828625235
sensor_187,0.0,0.0,0.0,-0.04396912560076576,lower among failures,0.0013315579227696406,0.13900132802124832,0.0,0.0,333,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.04396912560076576,0.0,0.461487758945386
sensor_459,0.0,0.0,0.0,-0.04565828286395834,lower among failures,0.0013315579227696406,0.13630278884462155,0.0,0.0,334,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.04565828286395834,0.0,0.461487758945386
sensor_176,0.0,0.0,0.0,-0.08421212775350644,lower among failures,0.0013315579227696406,0.10871181938911023,0.0,0.0,335,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.08421212775350644,0.0,0.46129943502824855
sensor_147,0.0,0.0,0.0,0.04813139150698324,higher among failures,0.0,0.27021872563010274,0.0,0.0,336,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.04813139150698324,0.0,0.461111111111111
sensor_098,0.0,0.0,0.0,-0.0395051696885769,lower among failures,0.005305011644500559,0.09838821239564399,0.0,0.0,337,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0395051696885769,0.0,0.4588512241054613
sensor_420,0.0,0.0,0.0,0.04194486296353162,higher among failures,0.0,0.2680569333849687,0.0,0.0,338,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.04194486296353162,0.0,0.45677966101694917
sensor_161,0.0,0.0,0.0,-0.1798455989140543,lower among failures,0.0006604739497403196,0.046818363273453095,0.0,0.0,339,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.1798455989140543,0.0,0.4562146892655367
sensor_323,0.0,0.0,0.0,-0.06826884780988757,lower among failures,0.0013315579227696406,0.11136786188579018,0.0,0.0,340,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.06826884780988757,0.0,0.4562146892655366
sensor_560,0.0,0.0,0.0,0.019019397269306088,higher among failures,0.0013315579227696406,0.15578220451527225,0.0,0.0,341,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.019019397269306088,0.0,0.4558380414312617
sensor_585,0.0,0.0,0.0,0.05137407228109475,higher among failures,0.0013315579227696406,0.11921912350597608,0.0,0.0,342,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.05137407228109475,0.0,0.4554613935969868
sensor_039,0.0,0.0,0.0,0.03459102918591809,higher among failures,0.0013315579227696406,0.13666401062417,0.0,0.0,343,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.03459102918591809,0.0,0.45527306967984926
sensor_583,0.0,0.0,0.0,0.05683514377986945,higher among failures,0.0013315579227696406,0.11586188579017276,0.0,0.0,344,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.05683514377986945,0.0,0.4550847457627118
sensor_083,0.0,0.0,0.0,-0.06125789538606419,lower among failures,0.0,0.19729073055315366,0.0,0.0,345,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.06125789538606419,0.0,0.45451977401129945
sensor_367,0.0,0.0,0.0,-0.010876133125568361,lower among failures,0.005305011644500559,0.11157849019576305,0.0,0.0,346,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.010876133125568361,0.0,0.45451977401129934
